banRate,champ,id,log,matches,patch,pickRate,rank,ranking,role,tier,winRate
,Teemo,,,3189,11.3,,Bronze,203,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,46.32
,Twisted Fate,,,16638,11.3,,Bronze,204,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,46.29
,Lucian,,,4731,11.3,,Bronze,205,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,46.25
,Nidalee,,,14020,11.3,,Bronze,206,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,46.09
,Pantheon,,,20865,11.3,,Bronze,207,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,46.09
,Irelia,,,31175,11.3,,Bronze,208,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,46.05
,Rengar,,,11153,11.3,,Bronze,209,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,46.03
,Ryze,,,11539,11.3,,Bronze,210,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,46.01
,Miss Fortune,,,4563,11.3,,Bronze,211,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,46.0
,Kalista,,,10245,11.3,,Bronze,212,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,45.96
,Zoe,,,14766,11.3,,Bronze,213,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,45.75
,Vladimir,,,4106,11.3,,Bronze,214,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,45.57
,Akali,,,38645,11.3,,Bronze,215,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,45.47
,Akali,,,11722,11.3,,Bronze,216,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,45.23
,Azir,,,6710,11.3,,Bronze,217,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,44.81
,Taliyah,,,6147,11.3,,Bronze,218,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,44.66
,Ezreal,,,4245,11.3,,Bronze,219,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,44.5
,Olaf,,,3579,11.3,,Bronze,220,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,44.2
,Kalista,,,6115,11.3,,Bronze,221,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,43.83
,Qiyana,,,5408,11.3,,Bronze,222,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,43.42
,Twitch,,,3297,11.3,,Bronze,223,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,42.95
,Swain,,,8390,11.3,,Silver,1,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,56.48
,Dr. Mundo,,,58253,11.3,,Silver,2,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,54.77
,Rammus,,,67433,11.3,,Silver,3,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,54.54
,Skarner,,,16473,11.3,,Silver,4,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,54.31
,Swain,,,10979,11.3,,Silver,5,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,54.0
,Garen,,,9370,11.3,,Silver,6,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,53.94
,Udyr,,,111048,11.3,,Silver,7,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,53.71
,Shaco,,,37878,11.3,,Silver,8,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,53.66
,Garen,,,136146,11.3,,Silver,9,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,53.41
,Brand,,,20777,11.3,,Silver,10,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,53.32
,Malzahar,,,45292,11.3,,Silver,11,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,53.24
,Cho'Gath,,,58535,11.3,,Silver,12,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,53.19
,Annie,,,41499,11.3,,Silver,13,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,53.05
,Morgana,,,15202,11.3,,Silver,14,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.91
,Diana,,,67005,11.3,,Silver,15,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.88
,Nasus,,,84560,11.3,,Silver,16,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.65
,Swain,,,72709,11.3,,Silver,17,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,52.58
,Singed,,,18403,11.3,,Silver,18,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.38
,Neeko,,,38513,11.3,,Silver,19,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.38
,Brand,,,79818,11.3,,Silver,20,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,52.34
,Malphite,,,106441,11.3,,Silver,21,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.28
,Zilean,,,23288,11.3,,Silver,22,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,52.19
,Mordekaiser,,,6881,11.3,,Silver,23,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.19
,Nocturne,,,72884,11.3,,Silver,24,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,52.11
,Malphite,,,20054,11.3,,Silver,25,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.08
,Anivia,,,54398,11.3,,Silver,26,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.06
,Vel'Koz,,,18569,11.3,,Silver,27,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,52.04
,Sion,,,23211,11.3,,Silver,28,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,52.01
,Seraphine,,,11459,11.3,,Silver,29,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.99
,Fizz,,,88007,11.3,,Silver,30,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.9
,Heimerdinger,,,12257,11.3,,Silver,31,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.89
,Shaco,,,6899,11.3,,Silver,32,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.88
,Rell,,,52602,11.3,,Silver,33,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.85
,Warwick,,,64841,11.3,,Silver,34,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.84
,Yorick,,,25486,11.3,,Silver,35,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.84
,Poppy,,,11649,11.3,,Silver,36,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.83
,Zyra,,,45799,11.3,,Silver,37,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.75
,Rumble,,,8818,11.3,,Silver,38,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.75
,Seraphine,,,110686,11.3,,Silver,39,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.72
,Nunu & Willump,,,55630,11.3,,Silver,40,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.7
,Wukong,,,35094,11.3,,Silver,41,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.67
,Teemo,,,76777,11.3,,Silver,42,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.66
,Senna,,,111741,11.3,,Silver,43,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.61
,Viktor,,,44152,11.3,,Silver,44,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.56
,Ornn,,,59216,11.3,,Silver,45,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.54
,Galio,,,56395,11.3,,Silver,46,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.5
,Pyke,,,12560,11.3,,Silver,47,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.48
,Tristana,,,12902,11.3,,Silver,48,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.48
,Vi,,,50883,11.3,,Silver,49,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.48
,Jhin,,,274415,11.3,,Silver,50,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.47
,Taric,,,10992,11.3,,Silver,51,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.46
,Tristana,,,133029,11.3,,Silver,52,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.44
,Ekko,,,62525,11.3,,Silver,53,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.44
,Lux,,,62986,11.3,,Silver,54,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.41
,Fiddlesticks,,,38982,11.3,,Silver,55,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.41
,Sona,,,24905,11.3,,Silver,56,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.4
,Nami,,,41782,11.3,,Silver,57,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.37
,Maokai,,,44190,11.3,,Silver,58,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.34
,Galio,,,29766,11.3,,Silver,59,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.3
,Kled,,,17851,11.3,,Silver,60,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.26
,Renekton,,,12251,11.3,,Silver,61,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.24
,Volibear,,,49719,11.3,,Silver,62,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.24
,Leona,,,152137,11.3,,Silver,63,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.24
,Elise,,,53498,11.3,,Silver,64,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.21
,Sett,,,10759,11.3,,Silver,65,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.21
,Yone,,,145791,11.3,,Silver,66,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.2
,Heimerdinger,,,15610,11.3,,Silver,67,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.2
,Ekko,,,86063,11.3,,Silver,68,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.2
,Hecarim,,,121342,11.3,,Silver,69,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.19
,Quinn,,,29265,11.3,,Silver,70,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.19
,Shaco,,,65824,11.3,,Silver,71,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.18
,Xerath,,,30353,11.3,,Silver,72,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.16
,Ahri,,,64785,11.3,,Silver,73,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.13
,Maokai,,,11712,11.3,,Silver,74,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,51.13
,Nocturne,,,7991,11.3,,Silver,75,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,51.12
,Sivir,,,30486,11.3,,Silver,76,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,51.09
,Blitzcrank,,,94491,11.3,,Silver,77,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.06
,Karthus,,,21189,11.3,,Silver,78,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.05
,Xerath,,,49661,11.3,,Silver,79,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,51.02
,Shyvana,,,62807,11.3,,Silver,80,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,51.0
,Vayne,,,162094,11.3,,Silver,81,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.99
,Shen,,,62114,11.3,,Silver,82,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.98
,Volibear,,,29519,11.3,,Silver,83,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.96
,Amumu,,,47246,11.3,,Silver,84,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.95
,Kai'Sa,,,364839,11.3,,Silver,85,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.94
,Sejuani,,,19163,11.3,,Silver,86,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.91
,Alistar,,,89527,11.3,,Silver,87,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.89
,Pantheon,,,51778,11.3,,Silver,88,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.84
,Illaoi,,,46152,11.3,,Silver,89,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.83
,Mordekaiser,,,90582,11.3,,Silver,90,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.79
,Miss Fortune,,,182842,11.3,,Silver,91,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.69
,Vel'Koz,,,29432,11.3,,Silver,92,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.64
,Wukong,,,10126,11.3,,Silver,93,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.63
,Yasuo,,,168720,11.3,,Silver,94,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.63
,Evelynn,,,53589,11.3,,Silver,95,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.48
,Viego,,,35735,11.3,,Silver,96,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.48
,Ivern,,,13434,11.3,,Silver,97,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.47
,Sett,,,89205,11.3,,Silver,98,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.46
,Urgot,,,47453,11.3,,Silver,99,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.46
,Cho'Gath,,,7408,11.3,,Silver,100,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.46
,Ashe,,,100829,11.3,,Silver,101,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.45
,Twitch,,,39449,11.3,,Silver,102,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.41
,Master Yi,,,123791,11.3,,Silver,103,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.29
,Jarvan IV,,,30580,11.3,,Silver,104,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,50.24
,Lulu,,,77348,11.3,,Silver,105,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.22
,Aurelion Sol,,,7850,11.3,,Silver,106,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.22
,Ziggs,,,16251,11.3,,Silver,107,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.19
,Veigar,,,46809,11.3,,Silver,108,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.11
,Rengar,,,14169,11.3,,Silver,109,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.1
,Morgana,,,144607,11.3,,Silver,110,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,50.1
,Kayle,,,25499,11.3,,Silver,111,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,50.08
,Corki,,,7094,11.3,,Silver,112,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,50.06
,Yasuo,,,16678,11.3,,Silver,113,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,50.05
,Kha'Zix,,,104073,11.3,,Silver,114,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.99
,Janna,,,28453,11.3,,Silver,115,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.99
,Gnar,,,84334,11.3,,Silver,116,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.99
,Warwick,,,11375,11.3,,Silver,117,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.96
,Nautilus,,,111834,11.3,,Silver,118,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.95
,Riven,,,55240,11.3,,Silver,119,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.91
,Bard,,,23101,11.3,,Silver,120,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.9
,Thresh,,,149197,11.3,,Silver,121,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.84
,Zac,,,33421,11.3,,Silver,122,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.83
,Viego,,,134118,11.3,,Silver,123,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.76
,Zed,,,134840,11.3,,Silver,124,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.73
,Jayce,,,8097,11.3,,Silver,125,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.66
,Jinx,,,111609,11.3,,Silver,126,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,49.64
,Lux,,,149790,11.3,,Silver,127,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.64
,Vladimir,,,39390,11.3,,Silver,128,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.6
,Darius,,,108909,11.3,,Silver,129,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.59
,Dr. Mundo,,,23996,11.3,,Silver,130,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.5
,Soraka,,,42415,11.3,,Silver,131,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.47
,Cassiopeia,,,24671,11.3,,Silver,132,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.43
,Vayne,,,38914,11.3,,Silver,133,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.39
,Kog'Maw,,,7526,11.3,,Silver,134,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,49.38
,Lissandra,,,14101,11.3,,Silver,135,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.36
,Yuumi,,,85142,11.3,,Silver,136,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,49.3
,Katarina,,,110273,11.3,,Silver,137,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,49.27
,Kayn,,,145042,11.3,,Silver,138,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,49.25
,Kennen,,,19029,11.3,,Silver,139,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.23
,Poppy,,,21616,11.3,,Silver,140,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,49.22
,Samira,,,149609,11.3,,Silver,141,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,49.05
,Gragas,,,25234,11.3,,Silver,142,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.99
,Jax,,,50367,11.3,,Silver,143,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.96
,Gragas,,,23309,11.3,,Silver,144,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,48.89
,Tryndamere,,,41948,11.3,,Silver,145,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.81
,Senna,,,134166,11.3,,Silver,146,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.79
,Pantheon,,,27654,11.3,,Silver,147,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.77
,Rek'Sai,,,15767,11.3,,Silver,148,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,48.75
,Xin Zhao,,,26913,11.3,,Silver,149,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,48.71
,Neeko,,,15163,11.3,,Silver,150,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.71
,Kassadin,,,34142,11.3,,Silver,151,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,48.69
,Camille,,,74228,11.3,,Silver,152,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.68
,Draven,,,34380,11.3,,Silver,153,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.67
,Varus,,,24014,11.3,,Silver,154,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.66
,Braum,,,25241,11.3,,Silver,155,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.66
,LeBlanc,,,45564,11.3,,Silver,156,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,48.53
,Yone,,,24920,11.3,,Silver,157,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.53
,Anivia,,,6811,11.3,,Silver,158,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.41
,Lillia,,,49419,11.3,,Silver,159,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,48.41
,Tahm Kench,,,13014,11.3,,Silver,160,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.39
,Fiora,,,52008,11.3,,Silver,161,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.38
,Rakan,,,31743,11.3,,Silver,162,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.3
,Rumble,,,12037,11.3,,Silver,163,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.3
,Renekton,,,90679,11.3,,Silver,164,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.22
,Xayah,,,50102,11.3,,Silver,165,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.09
,Caitlyn,,,116684,11.3,,Silver,166,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.09
,Olaf,,,67899,11.3,,Silver,167,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,48.09
,Sylas,,,16378,11.3,,Silver,168,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.06
,Aatrox,,,66346,11.3,,Silver,169,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.05
,Pyke,,,82068,11.3,,Silver,170,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.04
,Ezreal,,,208608,11.3,,Silver,171,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,48.03
,Sylas,,,75725,11.3,,Silver,172,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,48.03
,Shen,,,9726,11.3,,Silver,173,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.03
,Veigar,,,11061,11.3,,Silver,174,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,48.01
,Trundle,,,6237,11.3,,Silver,175,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,48.0
,Trundle,,,12875,11.3,,Silver,176,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.95
,Twitch,,,7622,11.3,,Silver,177,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,47.85
,Yasuo,,,26307,11.3,,Silver,178,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.85
,Talon,,,41545,11.3,,Silver,179,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,47.79
,Lucian,,,125476,11.3,,Silver,180,[name:adc]",[synonyms:{[bot", bottom", adc]}]",[uGGSelectorXpath:8],,47.76
,Karma,,,38428,11.3,,Silver,181,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,47.74
,Jax,,,34328,11.3,,Silver,182,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.74
,Jayce,,,20790,11.3,,Silver,183,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.52
,Malphite,,,25138,11.3,,Silver,184,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,47.52
,Kindred,,,32914,11.3,,Silver,185,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.48
,Graves,,,90422,11.3,,Silver,186,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,47.45
,Orianna,,,45878,11.3,,Silver,187,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,47.35
,Viego,,,52365,11.3,,Silver,188,[name:top]",[synonyms:{[topper", top]}]",[uGGSelectorXpath:5],,47.33
,Twisted Fate,,,59249,11.3,,Silver,189,[name:mid]",[synonyms:{[middle", mid]}]",[uGGSelectorXpath:7],,47.2
,Rengar,,,24564,11.3,,Silver,190,[name:jungle]",[synonyms:{[jg", jungle]}]",[uGGSelectorXpath:6],,46.97
,Sett,,,28018,11.3,,Silver,191,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,46.96
,Ashe,,,19958,11.3,,Silver,192,[name:supp]",[synonyms:{[support", supp]}]",[uGGSelectorXpath:9],,46.95
